策略,日期,计划费用_元,紧急费用_元,总费用_元,紧急电量_kWh,日初电量_kWh,日末电量_kWh
median_only,2025-07-12,25387.198816367934,382.881829520246,25770.080645888178,72.74463107699673,10800.0,10742.049195278792
median_only,2025-07-13,50439.295098976494,508.2749108523825,50947.57000982887,75.02625117244524,10742.049195278792,10800.0
median_only,2025-07-14,49265.989290470985,2385.839571640747,51651.82886211173,460.6200269920214,10800.0,10640.899185764472
median_only,2025-07-15,49138.66529648224,76.34602979987793,49215.01132628212,11.316490571206606,10640.899185764472,10800.0
median_only,2025-07-16,47845.665088136666,5136.953820849198,52982.61890898586,1016.3414763358919,10800.0,10786.842921313782
median_only,2025-07-17,47926.47267519968,8867.27788975037,56793.750564950045,1653.4997002503617,10786.842921313782,10550.937121215047
median_only,2025-07-18,26079.397180244385,1.2848109243179807e-11,26079.397180244403,4.704236999941713e-12,10550.937121215047,10800.0
median_only,2025-07-19,24665.136951352702,3464.0241488191978,28129.1611001719,732.6559093304218,10800.0,10725.545416324574
median_only,2025-07-20,47544.21018391724,5098.723111078414,52642.93329499565,932.0689025881474,10725.545416324574,10688.113915735847
median_only,2025-07-21,47709.36541188392,11026.36282437044,58735.72823625436,2020.446829543528,10688.113915735847,10767.30389385306
median_only,2025-07-22,49606.82367533607,3503.082401383287,53109.90607671936,725.6790990093742,10767.30389385306,10800.0
median_only,2025-07-23,48334.74939272298,11620.936089094972,59955.685481817956,2262.6936938513527,10800.0,10788.497230227356
median_only,2025-07-24,49543.122832444235,4703.225684658706,54246.348517102946,956.640150568154,10788.497230227356,10800.0
median_only,2025-07-25,27194.62900658817,1.9591857913781042e-11,27194.629006588188,5.185185614209331e-12,10800.0,10800.0
median_only,2025-07-26,25370.560771448014,62.38072885043829,25432.941500298453,30.087324439122742,10800.0,10800.0
median_only,2025-07-27,47386.734121508896,13972.764353109826,61359.49847461872,2802.665962320955,10800.0,10692.627235624317
median_only,2025-07-28,48579.95656469094,24638.775736830703,73218.73230152165,4310.6056406155685,10692.627235624317,10685.742814347146
median_only,2025-07-29,50290.26080940751,4231.873237187268,54522.13404659478,764.6985001948609,10685.742814347146,10800.0
median_only,2025-07-30,49736.96134857428,2646.819231482145,52383.780580056424,461.6636520006729,10800.0,10800.0
median_only,2025-07-31,49129.13644893473,6340.265450500886,55469.401899435616,1105.4102928677542,10800.0,10774.548669675514
median_only,2025-08-01,26419.75865982671,199.42544434983722,26619.18410417655,90.83418672998982,10774.548669675514,10800.0
median_only,2025-08-02,26333.771767690927,1.244172753711581e-11,26333.771767690938,3.6151082127844347e-12,10800.0,10800.0
median_only,2025-08-03,46108.64277980684,4570.521491374794,50679.164271181624,812.0246827401487,10800.0,10497.390520338511
median_only,2025-08-04,43236.12174423026,5970.231839352868,49206.35358358313,1187.877354247185,10497.390520338511,10450.29673785912
median_only,2025-08-05,43679.35693190202,2241.135806801396,45920.49273870341,444.3581914666488,10450.29673785912,10585.777506974831
median_only,2025-08-06,42445.20842736171,23954.749796306052,66399.95822366777,4736.980371734689,10585.777506974831,10658.148346885353
median_only,2025-08-07,45225.67795255729,1883.6290664084308,47109.30701896572,277.5216649772437,10658.148346885353,10685.938836948442
median_only,2025-08-08,24431.058996311367,2.8991671285893973e-11,24431.058996311393,6.885159109515371e-12,10685.938836948442,10800.0
median_only,2025-08-09,22493.220604385497,4677.017648803486,27170.238253188985,1028.924373397471,10800.0,10644.825091519006
median_only,2025-08-10,41695.068723419376,20068.143809880647,61763.212533300015,3396.4182068083987,10644.825091519006,10562.672673041938
median_only,2025-08-11,42672.897493005905,6385.894798169324,49058.79229117523,1130.7055272355392,10562.672673041938,10616.403013190951
median_only,2025-08-12,42245.08931425256,27370.31204402758,69615.40135828014,4767.24038762271,10616.403013190951,10668.745473050585
median_only,2025-08-13,43046.93345022129,14855.859151225466,57902.79260144675,2356.4546724492197,10668.745473050585,10779.153332421902
median_only,2025-08-14,42563.49952118317,15874.253594437881,58437.753115621046,2744.0228464667603,10779.153332421902,10694.504456677982
median_only,2025-08-15,23141.46569781917,1371.7225530039937,24513.18825082316,371.3261269575516,10694.504456677982,10750.496064511914
median_only,2025-08-16,22301.743116717676,4610.011052587436,26911.75416930511,1097.598294700898,10750.496064511914,10666.163483819324
median_only,2025-08-17,41777.22509318158,9519.834334396042,51297.059427577624,1864.1222053150625,10666.163483819324,10613.501631002982
median_only,2025-08-18,42451.130227958376,10318.981679852457,52770.11190781084,2059.6601750657883,10613.501631002982,10757.735979374951
median_only,2025-08-19,42911.456174391526,4762.104807206738,47673.560981598275,1032.4724564078736,10757.735979374951,10647.772083990412
median_only,2025-08-20,42826.18041672083,39480.057763338205,82306.23818005904,6563.92365474091,10647.772083990412,10587.370544138581
median_only,2025-08-21,43888.283991255084,3500.550487755029,47388.83447901011,668.6912561785008,10587.370544138581,10636.133258736474
median_only,2025-08-22,23066.928396713818,6209.3336429877245,29276.26203970154,1288.125079337819,10636.133258736474,10684.732430705619
median_only,2025-08-23,23199.96894702065,2035.1051684910858,25235.074115511736,462.9600749621315,10684.732430705619,10721.46428043487
median_only,2025-08-24,43903.33570531045,8665.196455733472,52568.53216104391,1718.1689979905157,10721.46428043487,10643.83720716408
median_only,2025-08-25,43968.14375501485,30864.447393757255,74832.5911487721,5286.5801451209545,10643.83720716408,10672.24110482667
median_only,2025-08-26,45601.73876860169,3036.1366262448873,48637.87539484657,581.2127947328497,10672.24110482667,10764.165704829298
median_only,2025-08-27,45418.67438635402,4912.611832565231,50331.28621891923,956.7045456799509,10764.165704829298,10678.78004221335
median_only,2025-08-28,45224.766703934394,20308.140213251347,65532.90691718574,3365.657949244631,10678.78004221335,10571.151750043406
median_only,2025-08-29,24872.64998883409,1.5614944892661244e-11,24872.649988834106,3.3377745012330706e-12,10571.151750043406,10800.0
median_only,2025-08-30,24602.790027348667,307.76166357836803,24910.551690927034,122.43973930597959,10800.0,10698.018544293389
median_only,2025-08-31,44121.61308237347,12226.3156778334,56347.92876020687,2065.910337975977,10698.018544293389,10798.847584609954
median_only,2025-09-01,45254.91971011985,2.118825648267375e-11,45254.919710119866,4.078515303262975e-12,10798.847584609954,10800.0
median_only,2025-09-02,35094.771461009994,11373.705792689812,46468.47725369981,2398.3497075263494,10800.0,10800.0
median_only,2025-09-03,35884.45309705591,9378.073000861019,45262.52609791693,2033.5354495730912,10800.0,10665.877549359022
median_only,2025-09-04,36156.630505377034,7297.907052596251,43454.537557973286,1638.7799716873087,10665.877549359022,10800.0
median_only,2025-09-05,21556.170627837942,8.869093903740578e-12,21556.17062783795,2.206235194535111e-12,10800.0,10800.0
median_only,2025-09-06,17666.801230590456,1981.6664964698803,19648.467727060335,661.4388425529136,10800.0,10800.0
median_only,2025-09-07,33074.08550974257,23490.602859581195,56564.68836932376,5593.294769503005,10800.0,10401.150437904862
median_only,2025-09-08,33948.92570120668,37029.66073769412,70978.58643890079,7607.567311705204,10401.150437904862,10417.52508886613
median_only,2025-09-09,35918.771757756,11825.122418335235,47743.89417609124,2570.1278512458985,10417.52508886613,10571.845392578984
median_only,2025-09-10,36465.65207013299,36268.65201724414,72734.30408737714,6402.586321066259,10571.845392578984,10667.942898153324
median_only,2025-09-11,37771.55241463972,3665.001937287857,41436.55435192758,797.4966255731395,10667.942898153324,10724.06757650391
median_only,2025-09-12,18238.515565650174,149.2834841613652,18387.79904981154,67.2599613252334,10724.06757650391,10800.0
median_only,2025-09-13,17424.342905347185,2458.8812045954664,19883.22410994265,700.8116161702038,10800.0,10800.0
median_only,2025-09-14,36121.92983752533,23752.124820670964,59874.054658196284,4750.407673379109,10800.0,10112.258587885839
median_only,2025-09-15,38760.92402832239,4679.26846698283,43440.19249530522,1089.2963167498556,10112.258587885839,10714.237915763324
median_only,2025-09-16,38315.53640807721,6768.3190979502015,45083.855506027416,1518.8297591736787,10714.237915763324,10537.36737777928
median_only,2025-09-17,38696.55121520288,9549.04149228668,48245.59270748957,1713.1430922234035,10537.36737777928,10557.968749675209
median_only,2025-09-18,37649.69207988193,15164.79746360746,52814.489543489384,2576.1051979720123,10557.968749675209,10647.121808610122
median_only,2025-09-19,17525.93312446201,3429.0201771910833,20954.953301653095,776.1047919613554,10647.121808610122,10800.0
median_only,2025-09-20,17797.209124092602,3003.6239173428803,20800.833041435482,744.778119815474,10800.0,10800.0
median_only,2025-09-21,40360.09469818897,3555.057516695987,43915.15221488497,827.5359755732737,10800.0,10722.900329526068
median_only,2025-09-22,39481.216617332066,5483.407372078525,44964.62398941059,1209.1234553580707,10722.900329526068,10655.180888851133
median_only,2025-09-23,39741.49129950293,12672.051956072632,52413.54325557556,2423.4364427638775,10655.180888851133,10719.596851150549
median_only,2025-09-24,41845.810047190345,1240.4032942853403,43086.21334147568,460.02287314305437,10719.596851150549,10800.0
median_only,2025-09-25,40106.59303395689,3709.1655150778997,43815.7585490348,902.0040675723174,10800.0,10624.04641791642
median_only,2025-09-26,18284.51916534522,7.5528314190855665,18292.071996764305,4.068317489397837,10624.04641791642,10800.0
median_only,2025-09-27,17813.40013667121,6899.873261353276,24713.27339802449,1478.1069224856428,10800.0,10603.60670652615
median_only,2025-09-28,41331.156346026444,6824.2775869197285,48155.43393294617,1393.9280763578413,10603.60670652615,10591.260736452428
median_only,2025-09-29,42400.02940953872,1930.0129008807708,44330.0423104195,478.22800347881395,10591.260736452428,10657.065591752305
median_only,2025-09-30,42498.844536486344,9374.72005718687,51873.56459367321,1907.325444891548,10657.065591752305,10800.0
median_only,2025-10-01,43682.01968660019,423.2540339608468,44105.27372056104,181.25081413141112,10800.0,10800.0
median_only,2025-10-02,36447.55636463906,2776.0490158397415,39223.6053804788,969.9001479628531,10800.0,10800.0
median_only,2025-10-03,17418.754648180664,2.1014601170321613e-11,17418.754648180686,4.547029419654791e-12,10800.0,10800.0
median_only,2025-10-04,16185.548585351502,1758.3570822315178,17943.905667583018,584.3253310994422,10800.0,10800.0
median_only,2025-10-05,36900.05469439192,5464.888153097649,42364.942847489576,1160.927127800038,10800.0,10793.157396304101
median_only,2025-10-06,35087.46329838538,20084.92897638774,55172.39227477312,3589.831219640495,10793.157396304101,10755.519510289554
median_only,2025-10-07,37832.653357396404,2748.4671544678586,40581.12051186427,607.7933651708943,10755.519510289554,10779.40593455682
median_only,2025-10-08,36074.12255630558,7542.073880560627,43616.19643686621,1459.506727962058,10779.40593455682,10679.549419719615
median_only,2025-10-09,36168.845652072225,7925.91216560855,44094.75781768077,1674.2656431921514,10679.549419719615,10619.505508409395
median_only,2025-10-10,15954.082695283392,3179.643152310543,19133.725847593934,625.88096090607,10619.505508409395,10774.986315074204
median_only,2025-10-11,15975.20430966682,3531.6865032385185,19506.890812905338,659.2160499086001,10774.986315074204,10800.0
median_only,2025-10-12,38422.92930814692,3418.4819637438572,41841.41127189078,620.8438939256089,10800.0,10590.343535333266
median_only,2025-10-13,38627.367129892955,1265.205274737595,39892.572404630555,246.6975802368191,10590.343535333266,10747.479760195623
median_only,2025-10-14,38337.93634799181,11786.95308636728,50124.889434359095,2269.6624469628114,10747.479760195623,10607.05502801238
median_only,2025-10-15,38399.36856355428,15477.127343415126,53876.4959069694,2748.7487636373944,10607.05502801238,10690.72208912609
median_only,2025-10-16,35737.76010712227,36160.38814003476,71898.14824715702,7428.754064145805,10690.72208912609,10723.57757679752
median_only,2025-10-17,17556.311128097448,2.3214581368335986e-11,17556.31112809747,5.693223670277803e-12,10723.57757679752,10800.0
median_only,2025-10-18,16154.464926952494,2778.684567440776,18933.149494393267,648.8874292990375,10800.0,10800.0
median_only,2025-10-19,39392.53718548796,16200.363758451671,55592.90094393963,3451.3264016080443,10800.0,10720.922807254856
median_only,2025-10-20,41441.61451941033,7560.194541856037,49001.809061266365,1513.966388585922,10720.922807254856,10536.167165680581
median_only,2025-10-21,42672.95014241102,6809.333552432177,49482.283694843194,1304.3810251522045,10536.167165680581,10696.784018141087
median_only,2025-10-22,42665.05316023164,10758.119685404628,53423.17284563627,1980.0532950872855,10696.784018141087,10639.776260738523
median_only,2025-10-23,43040.83607455912,2508.8879997480744,45549.7240743072,401.11533606324235,10639.776260738523,10570.849863332578
median_only,2025-10-24,17194.28775496505,2780.1720438713564,19974.459798836408,562.2692808642673,10570.849863332578,10795.417451241221
median_only,2025-10-25,17540.332176636675,625.9847379410018,18166.316914577677,172.57967852026616,10795.417451241221,10793.028611953881
median_only,2025-10-26,43170.81892744189,1838.1808786708375,45008.999806112726,380.1990963832524,10793.028611953881,10731.257777588347
median_only,2025-10-27,43272.774614124006,4897.367516015536,48170.14213013953,968.6825561650553,10731.257777588347,10658.14885083965
median_only,2025-10-28,43479.174785028685,884.367208733802,44363.54199376249,164.07833390043834,10658.14885083965,10724.116535600626
median_only,2025-10-29,42638.46562118373,20624.420131575855,63262.88575275958,3674.1763908263197,10724.116535600626,10635.158252906425
median_only,2025-10-30,45045.22408051759,842.8344480967656,45888.058528614354,161.2579634653429,10635.158252906425,10700.38179074473
median_only,2025-10-31,17971.805095925676,763.7376936615419,18735.54278958722,181.01798508706864,10700.38179074473,10800.0
median_only,2025-11-01,18145.005540707178,526.753184433637,18671.758725140815,204.82218427239775,10800.0,10800.0
median_only,2025-11-02,45605.7623536606,3175.3680734762934,48781.13042713689,696.6305161595051,10800.0,10696.885994823186
median_only,2025-11-03,46328.599778740696,229.24386426253653,46557.84364300322,104.2967347366895,10696.885994823186,10800.0
median_only,2025-11-04,46596.38578468683,1535.3195007939185,48131.705285480755,301.5245058072501,10800.0,10772.880351660646
median_only,2025-11-05,46274.24834601226,1055.9440275954717,47330.19237360772,221.43367404876528,10772.880351660646,10789.503073121428
median_only,2025-11-06,45469.81256607882,10248.669690481967,55718.482256560805,2123.99801821038,10789.503073121428,10624.160482506482
median_only,2025-11-07,18336.494630067482,2634.5473894346806,20971.042019502165,552.618697754983,10624.160482506482,10800.0
median_only,2025-11-08,18145.244101252127,105.3331886862953,18250.577289938417,28.893335068417436,10800.0,10800.0
median_only,2025-11-09,45517.79822447554,11228.447534621588,56746.24575909713,2182.648879909948,10800.0,10699.630294328761
median_only,2025-11-10,47000.72801144845,12443.345883713333,59444.07389516178,2437.3013984580452,10699.630294328761,10794.265551217572
median_only,2025-11-11,48676.98690887788,38.439795340023174,48715.426704217905,15.748258702632581,10794.265551217572,10711.830535884987
median_only,2025-11-12,48204.18239390431,402.28111818286436,48606.46351208718,63.26478422950572,10711.830535884987,10800.0
median_only,2025-11-13,48401.07357243395,1377.3121556428819,49778.38572807681,257.14511206108057,10800.0,10748.762387755312
median_only,2025-11-14,18749.913670943835,688.9332603980366,19438.84693134187,195.9160591316368,10748.762387755312,10800.0
median_only,2025-11-15,18608.792283615883,1226.7494432030298,19835.541726818912,350.6906176135541,10800.0,10800.0
median_only,2025-11-16,49219.612612640805,4899.202311658024,54118.81492429883,889.7166923782482,10800.0,10744.079538026781
median_only,2025-11-17,50091.67748169899,135.03045384921535,50226.707935548206,61.32754025416824,10744.079538026781,10800.0
median_only,2025-11-18,49357.5290284635,2981.2817193161127,52338.81074777961,575.2174052203568,10800.0,10703.026523467932
median_only,2025-11-19,49795.501229921094,4185.340239180091,53980.841469101186,856.4062698935742,10703.026523467932,10663.692650234132
median_only,2025-11-20,50168.355605499164,2987.0358315033027,53155.391437002465,530.5565762004067,10663.692650234132,10696.159569169919
median_only,2025-11-21,19392.891086757816,214.02049350597235,19606.91158026379,101.12351560475037,10696.159569169919,10800.0
median_only,2025-11-22,18845.291943798395,2384.5334661588277,21229.825409957222,665.3283921653376,10800.0,10713.917638415283
median_only,2025-11-23,50011.80382364383,4360.518450644997,54372.32227428883,883.6056627211267,10713.917638415283,10762.756261782655
median_only,2025-11-24,50538.8831334775,2266.730662528853,52805.613796006364,381.86948233431104,10762.756261782655,10680.607671952142
median_only,2025-11-25,49702.5335361421,6323.529358725529,56026.06289486762,1216.820654504496,10680.607671952142,10741.786948192175
median_only,2025-11-26,50567.05391187153,5572.502338072133,56139.55624994366,1096.7277386062626,10741.786948192175,10800.0
median_only,2025-11-27,50953.49890673153,3133.4345904470774,54086.93349717861,551.4939905897097,10800.0,10761.263127092669
median_only,2025-11-28,19251.65714725238,1199.182872682938,20450.84001993532,330.3295685207499,10761.263127092669,10800.0
median_only,2025-11-29,19231.696009833533,11844.621010024654,31076.317019858187,2159.0109360950155,10800.0,10648.089645596758
median_only,2025-11-30,53047.208490910125,3889.3117335047973,56936.52022441491,670.6033929246363,10648.089645596758,10624.76081954255
median_only,2025-12-01,53201.18235024797,27288.54432186175,80489.72667210971,6660.542387300052,10624.76081954255,10602.986236609866
median_only,2025-12-02,57542.56550942865,14182.268297465846,71724.83380689449,2957.969032992114,10602.986236609866,10800.0
median_only,2025-12-03,59492.4885627272,965.2239881063374,60457.71255083353,301.7747446037475,10800.0,10800.0
median_only,2025-12-04,59401.335796447034,4015.562489311992,63416.89828575902,888.2544520815761,10800.0,10800.0
median_only,2025-12-05,23875.231863877227,2489.0752715108465,26364.307135388073,807.5580918198564,10800.0,10800.0
median_only,2025-12-06,23693.621233975573,7589.857951309174,31283.479185284745,2140.542268141233,10800.0,10742.36304837048
median_only,2025-12-07,60086.68378142486,1794.1989027333088,61880.88268415817,271.8355496264907,10742.36304837048,10796.311107644698
median_only,2025-12-08,61222.55300379159,1.8958837626208251,61224.4488875542,0.9187490961640425,10796.311107644698,10800.0
median_only,2025-12-09,59531.3366372035,3970.296137123015,63501.632774326514,661.3188184359949,10800.0,10800.0
median_only,2025-12-10,59160.56486777803,2374.307788963052,61534.872656741085,476.6417045459227,10800.0,10604.250624161756
median_only,2025-12-11,59065.34494637629,1129.8198373131086,60195.1647836894,215.60754703661044,10604.250624161756,10715.654781205667
median_only,2025-12-12,24747.891401647066,5686.588209656485,30434.47961130355,972.7452860868119,10715.654781205667,10800.0
median_only,2025-12-13,25432.632339309876,267.70059766558745,25700.332936975465,63.97079361092533,10800.0,10800.0
median_only,2025-12-14,59436.441598368634,3738.959009753795,63175.40060812243,741.1989645308263,10800.0,10756.209304097087
median_only,2025-12-15,60105.45579241975,3384.575073423487,63490.03086584323,619.9177061198197,10756.209304097087,10777.723953296496
median_only,2025-12-16,60209.8341246117,3411.850572517506,63621.684697129196,652.628869896706,10777.723953296496,10650.811866651966
median_only,2025-12-17,59991.43552987859,2271.6521333870314,62263.08766326563,407.7531787519881,10650.811866651966,10759.232565712151
median_only,2025-12-18,58812.67746236306,4831.486499874987,63644.163962238046,1019.5363265997164,10759.232565712151,10706.293355300071
median_only,2025-12-19,25067.71581329272,2820.5282384440725,27888.244051736794,528.6169048237981,10706.293355300071,10655.000716060125
median_only,2025-12-20,25120.899609100612,1469.1909944767663,26590.090603577377,394.42836267285054,10655.000716060125,10665.186075958862
median_only,2025-12-21,59647.957099780004,3436.681038378664,63084.63813815867,593.174490632776,10665.186075958862,10741.71434856105
median_only,2025-12-22,59644.71815612045,4322.717964242404,63967.43612036284,754.0728693161418,10741.71434856105,10781.723724725967
median_only,2025-12-23,60493.45181263104,1436.0416577347378,61929.49347036578,234.58752662756982,10781.723724725967,10764.448111077381
median_only,2025-12-24,59589.23490647378,2617.4096143841757,62206.644520857946,412.87466482509524,10764.448111077381,10764.621971599472
median_only,2025-12-25,58795.97021813931,2998.389540738155,61794.359758877465,478.0588731948855,10764.621971599472,10740.555735828322
median_only,2025-12-26,24851.794344663816,373.99875808333763,25225.793102747157,86.99283570286667,10740.555735828322,10800.0
median_only,2025-12-27,24816.68349736041,1593.1303747575002,26409.813872117913,354.94193179892443,10800.0,10753.023855470778
median_only,2025-12-28,59019.708971154956,3309.4172143518217,62329.12618550678,705.3408222561719,10753.023855470778,10789.112409103767
median_only,2025-12-29,60246.89100874505,1028.4297350965803,61275.320743841614,176.02234568464132,10789.112409103767,10746.138966265298
median_only,2025-12-30,58563.69801345586,3919.1130607165364,62482.811074172394,722.0477600109771,10746.138966265298,10717.939769456249
median_only,2025-12-31,53827.15066731615,8348.9174730015,62176.06814031765,1641.5112329446988,10717.939769456249,1210.7550904166628
greedy_same_plan,2025-02-01,23162.67895921615,0.0,23162.678959216144,0.0,10800.0,10800.0
greedy_same_plan,2025-02-02,56593.958508311036,1426.6707020763517,58020.629210387386,205.01394690261702,10800.0,10800.0
greedy_same_plan,2025-02-03,55241.52401164731,337.80680143428543,55579.33081308159,48.42414011385972,10800.0,10800.0
greedy_same_plan,2025-02-04,53930.255364369616,6894.689432295242,60824.94479666486,1023.0657130672149,10800.0,10760.37401811227
greedy_same_plan,2025-02-05,54282.22576117804,3107.2557744807773,57389.48153565882,601.585597351399,10760.37401811227,10774.664253505598
greedy_same_plan,2025-02-06,54526.866274861764,308.27725645415524,54835.14353131591,53.083915769027975,10774.664253505598,10736.106071951157
greedy_same_plan,2025-02-07,22278.820613219737,0.0,22278.820613219737,0.0,10736.106071951157,10800.0
greedy_same_plan,2025-02-08,20136.146742714976,1325.1797568870181,21461.326499601993,227.61323369822207,10800.0,10800.0
greedy_same_plan,2025-02-09,51246.256021415684,11214.345462301326,62460.60148371701,1755.5132987603529,10800.0,10740.241742152255
greedy_same_plan,2025-02-10,52887.354097419164,323.86834980771516,53211.22244722688,71.24836805495264,10740.241742152255,10734.880225411369
greedy_same_plan,2025-02-11,52207.56305248135,1193.6257056316208,53401.18875811296,207.14066836202792,10734.880225411369,10800.0
greedy_same_plan,2025-02-12,49513.11633318415,5800.132171045866,55313.248504230025,858.5410430930256,10800.0,10755.988737551592
greedy_same_plan,2025-02-13,50286.12965718528,456.32945228261633,50742.4591094679,78.90420319829317,10755.988737551592,10767.428245645968
greedy_same_plan,2025-02-14,18928.639671368015,650.852441177593,19579.492112545613,106.47021776175251,10767.428245645968,10800.0
greedy_same_plan,2025-02-15,19099.898558937988,1084.7403546168734,20184.63891355486,187.29052704512588,10800.0,10772.142599523779
greedy_same_plan,2025-02-16,48765.8592169215,6036.5469740073895,54802.40619092889,1086.176573409564,10772.142599523779,10675.770765607956
greedy_same_plan,2025-02-17,48750.25466921923,429.865202653559,49180.1198718728,62.51958543392459,10675.770765607956,10756.112712451824
greedy_same_plan,2025-02-18,48025.592194333934,600.968826725735,48626.561021059686,95.53222714151298,10756.112712451824,10800.0
greedy_same_plan,2025-02-19,47666.185061188415,6466.1451312060835,54132.33019239451,1213.5089123884193,10800.0,10657.772546845541
greedy_same_plan,2025-02-20,47801.44490463495,1447.5649673514893,49249.00987198643,240.00105362681478,10657.772546845541,10776.563560589515
greedy_same_plan,2025-02-21,18157.850770796467,104.36943746125365,18262.220208257717,19.070783125457037,10776.563560589515,10800.0
greedy_same_plan,2025-02-22,18093.62705658948,1256.079013363315,19349.706069952797,205.47669120944136,10800.0,10800.0
greedy_same_plan,2025-02-23,48674.12070740531,415.1138256261786,49089.23453303148,64.75331066429817,10800.0,10728.339977238915
greedy_same_plan,2025-02-24,46369.13221084648,3150.915798722571,49520.048009569044,475.79104471774576,10728.339977238915,10780.546846254727
greedy_same_plan,2025-02-25,46974.288811216386,400.98603209339484,47375.27484330979,89.74382762429457,10780.546846254727,10800.0
greedy_same_plan,2025-02-26,44957.90341268896,5659.923153814639,50617.8265665036,821.8412264511047,10800.0,10800.0
greedy_same_plan,2025-02-27,44857.78618230753,3734.054526203273,48591.8407085108,754.797024222967,10800.0,10800.0
greedy_same_plan,2025-02-28,17895.843667027955,0.0,17895.843667027955,0.0,10800.0,10800.0
greedy_same_plan,2025-03-01,17814.95719059471,0.0,17814.95719059471,0.0,10800.0,10800.0
greedy_same_plan,2025-03-02,46161.33146882143,15706.7182183456,61868.049687167026,2355.7133824657603,10800.0,10697.113380216068
greedy_same_plan,2025-03-03,44222.99556103295,26109.11466970091,70332.11023073386,4300.685482602268,10697.113380216068,10761.811442000999
greedy_same_plan,2025-03-04,47780.78451318425,0.0,47780.78451318425,0.0,10761.811442000999,10800.0
greedy_same_plan,2025-03-05,45996.14554108243,67.36906347974956,46063.51460456219,13.066947618149857,10800.0,10800.0
greedy_same_plan,2025-03-06,46072.318520928544,0.0,46072.318520928544,0.0,10800.0,10800.0
greedy_same_plan,2025-03-07,17650.470797968206,0.0,17650.470797968206,0.0,10800.0,10800.0
greedy_same_plan,2025-03-08,16595.02207879404,1182.7500906465566,17777.7721694406,309.11164728455174,10800.0,10800.0
greedy_same_plan,2025-03-09,43233.156405501606,1580.6901229984476,44813.84652850006,298.5463238142361,10800.0,10741.80895268098
greedy_same_plan,2025-03-10,42691.30119922973,10807.847860263035,53499.14905949276,1706.0755370847678,10741.80895268098,10754.424471441225
greedy_same_plan,2025-03-11,45002.895939031485,0.0,45002.89593903149,0.0,10754.424471441225,10800.0
greedy_same_plan,2025-03-12,43742.24571007279,1594.2264730705529,45336.47218314335,228.5301710250219,10800.0,10789.933481279146
greedy_same_plan,2025-03-13,41522.23824239372,19648.740223939116,61170.97846633283,3093.1259850500373,10789.933481279146,10800.0
greedy_same_plan,2025-03-14,16588.96004081032,0.0,16588.96004081032,0.0,10800.0,10800.0
greedy_same_plan,2025-03-15,16535.890751943585,230.3566162251887,16766.24736816877,48.281240194392105,10800.0,10735.723371365428
greedy_same_plan,2025-03-16,42577.07883939627,7.461179999999938,42584.54001939627,1.6399999999999864,10735.723371365428,10651.922426438194
greedy_same_plan,2025-03-17,45191.94232081995,0.0,45191.942320819944,0.0,10651.922426438194,10800.0
greedy_same_plan,2025-03-18,43924.79201757563,0.0,43924.79201757564,0.0,10800.0,10800.0
greedy_same_plan,2025-03-19,41445.77601791198,833.2344125505741,42279.010430462564,173.70166936437954,10800.0,10800.0
greedy_same_plan,2025-03-20,43488.85137581065,494.9182129327541,43983.7695887434,70.94584474380076,10800.0,10800.0
greedy_same_plan,2025-03-21,16078.279352828555,0.0,16078.279352828555,0.0,10800.0,10800.0
greedy_same_plan,2025-03-22,16176.438089371317,0.0,16176.438089371319,0.0,10800.0,10800.0
greedy_same_plan,2025-03-23,40344.638358428005,2591.0157934336676,42935.65415186167,496.50656421048143,10800.0,10800.0
greedy_same_plan,2025-03-24,40313.528533446246,0.0,40313.528533446246,0.0,10800.0,10800.0
greedy_same_plan,2025-03-25,38251.87363685008,8804.480533036603,47056.354169886676,1514.9896930352231,10800.0,10766.34567104303
greedy_same_plan,2025-03-26,38356.131671410585,0.0,38356.13167141059,0.0,10766.34567104303,10800.0
greedy_same_plan,2025-03-27,40478.17253208372,0.0,40478.17253208372,0.0,10800.0,10800.0
greedy_same_plan,2025-03-28,15509.290180394497,0.0,15509.290180394497,0.0,10800.0,10800.0
greedy_same_plan,2025-03-29,15183.665030379167,310.66765239843767,15494.332682777604,52.58491600101432,10800.0,10800.0
greedy_same_plan,2025-03-30,38783.64594820932,0.0,38783.64594820931,0.0,10800.0,10800.0
greedy_same_plan,2025-03-31,36337.0231054537,5087.216874761511,41424.23998021521,732.0578354621698,10800.0,10800.0
greedy_same_plan,2025-04-01,36489.67677246301,20380.765318074256,56870.44209053727,3006.4824117840285,10800.0,10800.0
greedy_same_plan,2025-04-02,37165.20675613053,12535.583522902425,49700.79027903295,2337.795129618895,10800.0,10800.0
greedy_same_plan,2025-04-03,36574.4973833513,2588.890055908334,39163.38743925963,483.40122037509065,10800.0,10771.17801481101
greedy_same_plan,2025-04-04,15061.44634536988,0.0,15061.446345369883,0.0,10771.17801481101,10800.0
greedy_same_plan,2025-04-05,14535.909508710962,636.6481597937299,15172.557668504693,128.99365004431766,10800.0,10758.171688535327
greedy_same_plan,2025-04-06,36214.139096811916,291.2406236755346,36505.37972048745,56.16110984036307,10758.171688535327,10788.44803810045
greedy_same_plan,2025-04-07,36338.62406547459,0.0,36338.62406547459,0.0,10788.44803810045,10800.0
greedy_same_plan,2025-04-08,38400.66935320108,1498.059824502608,39898.72917770368,254.00560971680758,10800.0,10800.0
