日期,时段结束,实际净负荷_kW,q20_kW,q50_kW,q65_kW,q80_kW,q90_kW
2025-03-01,17:00,1821.0349999999999,1356.0469959831373,1660.5736468174066,1752.6410181854212,1935.4754165310665,2045.7376355021206
2025-03-01,17:10,2151.058,1734.003611019491,2027.8971340459143,2255.0240755338696,2259.3088718831355,2364.7817152274415
2025-03-01,17:20,2366.4698,2016.4173882349692,2296.170729490161,2307.4251802644135,2410.457858112478,2420.46654128789
2025-03-01,17:30,2418.4649999999997,2056.206154601039,2310.3468885787615,2317.3336218332356,2321.7870415475254,2331.846732420904
2025-03-01,17:40,2676.9330999999997,2523.218379864188,2632.2655398733614,2636.9810331350527,2665.968344203773,2675.461376342326
2025-03-01,17:50,2651.0734,2562.089804461651,2672.6218843698075,2682.8680522589484,2685.134040355732,2844.6237208046273
2025-03-01,18:00,2446.93,2521.9511065584834,2642.6180816113592,2660.6328485259883,2684.49189122543,2734.797475665877
2025-03-01,18:10,2628.5888,2670.575023312613,2717.4111624944526,2746.7557442569587,2768.32073161734,2921.384553583883
2025-03-01,18:20,2873.6388,2670.129657559494,2704.6328207996885,2720.2635333477874,2781.5706580904925,2915.2415751839885
2025-03-01,18:30,2871.65,2588.868681849443,2695.0552412091693,2742.56286873146,2774.8672579316726,2934.6883093192428
2025-03-01,18:40,2652.4392,2570.616240431263,2696.908756730483,2711.633564035997,2754.616896634113,2924.9845077716463
2025-03-01,18:50,2565.4494,2625.0551563055706,2699.7342497084046,2701.7144811319295,2734.8784496489056,2908.225515833912
2025-03-01,19:00,2690.08,2665.1361031595557,2716.018127367128,2717.030596227326,2784.0769761165175,2929.3105547884416
2025-03-01,19:10,2794.7395,2608.1273879428677,2701.7019914089196,2711.260081375498,2748.6520954686825,2870.718750422369
2025-03-01,19:20,2793.8917,2540.8258192219314,2692.992998708066,2736.710738456638,2758.9125233095315,2846.645425038115
2025-03-01,19:30,2777.06,2590.9821562049824,2703.2047496957275,2732.443122327968,2800.916204979485,2849.5653864156325
2025-03-01,19:40,2873.681,2717.731525905259,2775.9430123889615,2788.972174914764,2828.557598425007,2989.588821625102
2025-03-01,19:50,2847.6828,2683.009734990132,2745.1705790729657,2764.723423812855,2822.0465437054363,2953.6555991517116
2025-03-01,20:00,2691.78,2602.188992792023,2709.0427562233726,2740.0463896930983,2825.6229374090294,3063.8395409636287
2025-03-01,20:10,2663.0398,2633.5687393082217,2701.4242588311463,2730.516667081642,2801.4947314525057,3198.5441158657222
2025-03-01,20:20,2781.6069,2650.172231918645,2725.9221420173953,2757.969625885516,2804.148148879802,3231.908888460156
2025-03-01,20:30,2828.13,2693.0122112372637,2740.549274752343,2764.3187392511973,2859.9192839626276,3311.6644986754372
2025-03-01,20:40,2585.7358,2726.4635325247,2812.2011770990484,2822.8890064436355,2927.6707464052715,3314.2459865109445
2025-03-01,20:50,2530.3251,2710.2279978921765,2810.892176932116,2816.9064434642696,2918.802384886849,3308.106480304414
2025-03-01,21:00,2765.61,2706.265195173438,2784.7450868154965,2805.3745036801956,2916.9997890966015,3329.732639316754
2025-03-01,21:10,2919.9299,2746.6067642992316,2816.8650635501144,2908.4309609798784,2934.7804413303206,3362.895573340443
2025-03-01,21:20,2913.2802,2739.5466605397933,2815.679332179535,2923.2495159817704,2934.8347792627624,3317.872157296073
2025-03-01,21:30,2832.21,2752.7228296347334,2824.2549076454043,2935.019226355092,2943.983856048865,3363.497615840441
2025-03-01,21:40,2794.4007,2747.0278330039932,2821.4198402710554,2912.701370990847,2938.9911749828925,3440.284327646845
2025-03-01,21:50,2696.0174,2618.0337894197273,2725.155093263572,2865.9272157518135,3014.251271995763,3025.769607449839
2025-03-01,22:00,2478.18,2228.7027410203386,2388.632943367428,2441.897629238515,2605.9820049572736,2720.0802073335913
2025-03-01,22:10,2234.1814,2224.140503949481,2385.50577664473,2416.4924703902484,2500.002942746147,2669.1805222164553
2025-03-01,22:20,2242.1623,2239.4409915235983,2396.597830780245,2398.5395126736007,2506.0136343691884,2678.4545386584546
2025-03-01,22:30,2400.97,2249.9778285835832,2407.1346678402297,2409.0763497335856,2516.5504714291733,2674.050606468873
2025-03-01,22:40,2333.2101,2252.991218705378,2407.1346678402297,2415.4084470260073,2516.5504714291733,2674.050606468873
2025-03-01,22:50,2244.9954,2264.756504802469,2407.1346678402297,2415.4084470260073,2510.6732593687984,2660.93106880565
2025-03-01,23:00,2285.98,2303.260688142359,2401.5115275774415,2449.843110691893,2566.0979100820728,2659.976827845515
2025-03-01,23:10,2392.0568,2287.089943546746,2438.9294265258004,2481.0982573127812,2537.798647689603,2668.421404939144
2025-03-01,23:20,2471.882,2288.841671793841,2451.4306572791465,2479.352679216839,2541.393643122879,2664.1466620541214
2025-03-01,23:30,2425.23,2288.841671793841,2451.4306572791465,2488.3595080191867,2554.4992454699213,2688.3598240142746
2025-03-01,23:40,2287.1573,2293.820024451521,2451.4306572791465,2481.8018670854385,2551.607859809302,2708.278945921521
2025-03-01,23:50,2613.2707,2426.6357288150525,2510.3778605887783,2534.9292350844926,2635.1079315232623,2642.828871457554
2025-03-01,24:00,3225.63,3207.23348868637,3384.8305130870876,3525.9936238722,3574.732786355438,3631.614785307149
2025-03-02,00:10,3361.4819,3183.1469245911994,3380.2747791097136,3460.9686390036045,3527.1571687561645,3596.7029080482653
2025-03-02,00:20,3355.8267,3133.793183439185,3330.9632769502823,3366.276782055628,3473.8714576402735,3524.8330603704844
2025-03-02,00:30,3419.88,3102.5360760206822,3287.3080747541926,3378.3995400717313,3464.7903910048103,3527.3620553774344
2025-03-02,00:40,3418.6324,3148.814198225582,3330.249528614443,3387.9023184379776,3471.571077756073,3520.2226151164245
2025-03-02,00:50,3455.1567,3104.262980463197,3332.483586355601,3351.174020816212,3426.8634337942435,3491.714676579277
2025-03-02,01:00,3517.28,3096.610803056295,3302.0268431370646,3303.8125720466714,3417.063268536267,3459.5582101004875
2025-03-02,01:10,3486.6938,3126.5954110683997,3332.483586355601,3349.7496147863517,3451.6351920446414,3491.714676579277
2025-03-02,01:20,3525.0886,3160.3411890611105,3382.5088368508723,3417.128694224257,3502.108843867799,3552.913965374242
2025-03-02,01:30,3582.96,3152.6990746665547,3382.5088368508723,3413.7003423423675,3510.9907800677374,3576.2134400490622
2025-03-02,01:40,3448.1229,3163.961404143984,3443.3587045295126,3508.993476086609,3563.5468499640047,3605.0140607936387
2025-03-02,01:50,3375.7127,3214.271555523002,3443.3587045295126,3554.527567832588,3600.5502092066217,3648.427618382322
2025-03-02,02:00,3408.39,3117.6782719695375,3332.483586355601,3346.9423453594113,3468.855213019423,3521.175119792922
2025-03-02,02:10,3361.458,3149.030466274729,3419.1203849529356,3463.5275343099615,3549.18780204051,3615.076211016323
2025-03-02,02:20,3455.5294,3279.36681639813,3500.266540561748,3518.536627909194,3587.9746304655932,3664.6212492818386
2025-03-02,02:30,3676.62,3374.118286293939,3611.1195029170476,3693.9746919888253,3740.9900735283127,3756.0631388776023
2025-03-02,02:40,3735.4743,3273.4534257958453,3513.0901071093003,3525.7146324456717,3613.1099370716233,3690.526388077309
2025-03-02,02:50,3605.8448,3257.706838683869,3473.760255391866,3501.5663196005403,3511.0995909908866,3680.3433186911047
2025-03-02,03:00,3462.6,3249.7410722563745,3491.5643513924465,3491.6643062343096,3500.266540561748,3706.7406241540984
2025-03-02,03:10,3520.0761,3313.908771201276,3553.974003648873,3553.999983401435,3581.192260698731,3804.5420622433444
2025-03-02,03:20,3628.5697,3475.203983156109,3701.6640603740852,3740.4929306439967,3924.9186407461702,3936.825121747232
2025-03-02,03:30,3650.96,3467.297483725813,3696.375789653297,3793.767608729975,3805.6412335683976,3897.1287042410645
2025-03-02,03:40,3588.6601,3378.707646190946,3655.694649439796,3765.1558124221256,3780.2661339697975,3881.29642717232
2025-03-02,03:50,3572.7801,3579.175592181257,3634.767562030651,3784.509244866017,3917.9965022273873,4037.090005081512
2025-03-02,04:00,3668.29,3556.8282812849425,3652.618869550226,3740.94254891721,3758.3890768156984,3982.5701308756625
2025-03-02,04:10,3801.0603,3508.1956348832687,3715.511075940977,3849.8011968844035,3850.992314121815,3904.066125174888
2025-03-02,04:20,3745.1024,3434.8269783734295,3681.843949301059,3822.967972245541,3829.104633492491,3857.275082741899
2025-03-02,04:30,3576.44,3636.300756697424,3716.605869238575,3845.4522201554546,3862.7892128118,4075.7700409629647
2025-03-02,04:40,3597.6574,3592.762278310118,3832.9735705505536,3892.8815101678615,4101.78869114079,4155.370653862439
2025-03-02,04:50,3667.6042,3591.537909609587,3847.3160735352685,3935.9237388571173,4060.12872744593,4128.275422876068
2025-03-02,05:00,3659.41,3507.43865096741,3763.2168148930914,3834.050091922128,3885.273104994329,3992.3564199217662
2025-03-02,05:10,3608.4572,3577.195406624872,3832.9735705505536,3903.80684757959,4016.0093263380427,4073.6188407093264
2025-03-02,05:20,3671.0277,3614.358576541608,3860.248952811544,3886.3787223800527,4087.377643325911,4201.382661764282
2025-03-02,05:30,3742.04,3540.217616522498,3832.9735705505536,3882.9735122561246,4040.07600183841,4119.888183806733
2025-03-02,05:40,3647.2402,3635.302287221737,3660.8776374512345,3843.2464868706907,3882.551193383166,4067.581150576221
2025-03-02,05:50,4053.9092,3907.7139922775646,4213.993627528413,4220.059112106706,4239.343179481056,4320.926663283125
2025-03-02,06:00,4753.67,4429.8310423802,5108.535879337474,5133.031100990153,5318.712051493888,5364.861282241905
2025-03-02,06:10,4799.2939,4214.263289688539,5086.8417658847,5088.175837525972,5191.7991628211,5229.526808060495
2025-03-02,06:20,4689.434200000001,4219.143270738268,4967.985202108568,4986.642201904945,4989.224531970984,5049.843551637253
2025-03-02,06:30,4588.975,4388.30401283871,4948.897202461221,4956.532520853722,5096.586983877236,5154.512693631702
2025-03-02,06:40,4249.004,3946.7418019802894,4462.64152357754,4475.430860425558,4482.1156625280455,4488.170804363373
2025-03-02,06:50,3916.5526,3972.161394472237,4250.283063030985,4410.833239495287,4454.283457607044,4459.579307461421
2025-03-02,07:00,3744.68,3628.039483425122,4017.8721742959083,4142.22338590902,4159.69226232242,4172.782440950799
2025-03-02,07:10,3632.9407,3201.8186447854428,3694.964978893517,3724.876350615252,3766.5870542156313,4088.588086264024
2025-03-02,07:20,3382.7291999999998,2883.0788504629227,3412.7638305978166,3417.213850601004,3649.343764765183,3936.4859999854107
2025-03-02,07:30,2833.66,2742.870304906483,3185.120111681977,3193.8408764152605,3587.296025083247,3709.2378137493606
2025-03-02,07:40,2176.9623000000006,2587.5737894464123,2788.5859070060055,2956.6719935797164,2970.5556138755915,3491.1454058287636
2025-03-02,07:50,2676.1219,2698.144577727041,3140.528799717922,3172.7382793606844,3246.3300737385007,3770.200762640552
2025-03-02,08:00,3741.7825000000003,3503.4707885356106,3907.6840901947025,3926.3430981628426,4129.7506685548215,4188.232393043799
2025-03-02,08:10,3459.6347000000005,3464.3674634168206,3750.337733695946,3793.509047043307,3808.855115190058,3964.2187875824015
2025-03-02,08:20,3032.1488999999997,3009.3209559719794,3364.4033296200087,3627.2525326026503,3681.7160532832822,3693.611886212594
2025-03-02,08:30,2999.57,2606.5771156336523,2884.666417514156,3079.589799547993,3172.9503931190216,3344.582411697278
2025-03-02,08:40,2670.8452000000007,2505.9442560727202,2815.117508344271,3360.43623069574,3501.0579013957295,3532.1616021734735
2025-03-02,08:50,2277.7655999999997,2458.8186819650978,2606.871006014299,3248.449830828872,3507.170340485348,3533.958062097607
2025-03-02,09:00,2052.17,2202.6706779596266,2333.6767637827475,2959.6084381322376,2964.7081510395296,3302.1742644191377
2025-03-02,09:10,1912.1652999999997,1701.239796831399,1898.2177082160183,2432.324110676111,2661.6200502849338,2852.8942531418857
2025-03-02,09:20,1529.4699,1322.8923067725495,1538.6610721928623,1956.242894479198,2208.1896551301165,2246.564583616522
2025-03-02,09:30,1006.1599999999999,1099.7646735040623,1337.2227046096036,1926.6143757369186,2112.2163783667,2246.370262574207
2025-03-02,09:40,795.6538,795.2482405312282,1051.0106438412681,1578.730183963439,1673.281746445231,1883.3849808382774
2025-03-02,09:50,798.9765000000007,692.9137424398011,893.2609402446128,1232.4161550102083,1398.4884385892606,1560.988470120515
2025-03-02,10:00,755.6424999999999,727.8969007194403,855.253921184842,1218.3249439338385,1501.294217621754,1602.238573139623
2025-03-02,10:10,503.98269999999957,373.91651986564744,708.7494544716897,779.3062124297473,1175.7426753662019,1286.961401682132
2025-03-02,10:20,333.59460000000036,377.2501018357215,606.5653272431687,932.8272212659624,1524.516660783279,2005.1398487315996
2025-03-02,10:30,279.75,135.02272807416534,251.9130267315827,499.03089997223725,728.0041332487974,1106.5713781382206
2025-03-02,10:40,97.76149999999961,-443.75781125492796,-57.55528142099638,186.88223457003977,259.38383822710483,865.3431379885947
2025-03-02,10:50,-104.57700000000023,-545.3797948694678,-156.94305094688616,43.530963125662396,103.03879512453074,765.3780639608271
2025-03-02,11:00,-59.94750000000022,-697.7132261895972,-233.40816011048219,0.39646073332102105,178.3948774343893,733.8962787694882
2025-03-02,11:10,290.1373999999996,-929.1942882119592,-284.3752248737451,-148.60925987856848,83.41193720754615,709.6245780494903
2025-03-02,11:20,-29.733000000000175,-1001.3883442857436,-396.80081768474747,-250.6280923545158,16.012284790559363,663.7313415644121
2025-03-02,11:30,-641.4124999999995,-1027.2754631989308,-414.73198207269206,-178.07857745697777,57.97218475024738,705.2707799930924
2025-03-02,11:40,-179.0637999999999,-687.2886969757099,-361.6527772526765,-34.43459088085987,88.05145691154934,748.6282791967058
2025-03-02,11:50,271.48369999999977,-1087.5667908651012,-569.5524600345966,-420.0305558852834,-105.1209138962113,583.5763463472747
2025-03-02,12:00,100.65999999999985,-1466.7091451532267,-884.1908385540542,-762.7989604280626,-347.4290355707848,556.2653433567868
2025-03-02,12:10,-202.83739999999943,-1472.7288900364415,-923.3757333337171,-697.4363973290614,-301.5113662612605,588.2578827869995
2025-03-02,12:20,-203.78939999999966,-1252.8104366244295,-832.0877168958868,-625.8585105149275,-232.01050819805528,657.7587408502047
2025-03-02,12:30,76.28999999999996,-1408.7205775142509,-866.9253914936507,-655.1067446481071,-269.62641287574354,598.9508949552257
2025-03-02,12:40,276.6297000000004,-1592.4934515710406,-874.9633097256446,-682.2915909807772,-340.0997220164163,571.7660486225557
2025-03-02,12:50,402.78489999999965,-1260.4093404140747,-741.193496052304,-672.9264557238264,-308.99688349314135,460.5738894850674
2025-03-02,13:00,523.7299999999996,-1127.6911414489534,-562.4855922878909,-530.8755379901368,-216.1862866911955,407.4654572189198
2025-03-02,13:10,663.2515000000003,-977.6279012304191,-579.7864361238865,-530.9972112068817,-324.14580332747397,299.19376466369135
2025-03-02,13:20,798.1659,-972.9188207144989,-551.9049410487798,-539.6189117051035,-352.1116635652568,237.3201651739828
2025-03-02,13:30,943.5225,-763.5869444413019,-515.1131911460244,-510.4131097431664,-255.81098752186557,409.3709902688299
2025-03-02,13:40,1119.7001999999993,-564.0848912645429,-299.2577130214095,-197.80084030538092,-33.71916322953257,475.058146337302
2025-03-02,13:50,1181.4189999999999,-161.7989851680548,-70.04498932007897,-23.993395535769196,124.71231415444839,453.4349575126528
2025-03-02,14:00,1202.5175,-105.69501989480052,274.0482742983866,298.8613939850393,490.84791578619206,724.676674645043
2025-03-02,14:10,1433.1825,74.4096525734793,402.9575439633345,491.62136604064034,573.6745258887717,888.3754322315528
2025-03-02,14:20,1783.1208000000006,-79.70021993144631,421.86185527235466,446.99976747066995,587.0009786914347,903.856409450869
2025-03-02,14:30,2038.6174999999994,-258.06035161875667,538.9143607252199,1086.8110456183422,1336.4040031695856,1392.9300258610817
2025-03-02,14:40,2031.6569,209.23432715647215,725.6203438957546,1212.8565111846676,1253.0908015301816,1558.8595911365076
2025-03-02,14:50,1916.8331000000007,800.0440549635097,1058.245668458805,1336.0092730312817,1785.6571188448618,1981.2629682704528
2025-03-02,15:00,1886.1599999999999,1467.7372490961554,1484.9363370775027,1530.8932286628242,1968.1472928064934,2155.5653358378627
2025-03-02,15:10,2029.688,1537.7998203317045,1676.5694673819453,1724.6389206309786,1972.0515623148956,2142.821130711481
2025-03-02,15:20,2212.2606,1646.0969708037144,1750.6365441990943,1769.247361002078,2014.5724583957237,2285.8388791746534
2025-03-02,15:30,2428.535,1952.6444017321812,2058.925419224097,2396.258726061324,2440.8463099345845,2648.9136617805007
2025-03-02,15:40,2779.5634000000005,2386.4784045934293,2413.3429343522753,2561.988970485544,2650.3476338224455,2809.076073271015
2025-03-02,15:50,3061.1905999999994,2638.087248161996,2672.3685813307534,2806.835998476383,2857.5809795681766,2882.0737104451373
2025-03-02,16:00,3258.4150000000004,2758.9605992510287,3012.33402297091,3050.540220757876,3083.1358058370897,3348.0472678232495
2025-03-02,16:10,3540.7981999999997,3102.486551674995,3452.9877117166307,3456.767665603953,3467.517878174199,3486.5809183070696
2025-03-02,16:20,3759.8722,3384.559659451749,3638.4398499782956,3649.885164396059,3671.743900287417,3817.793875666682
2025-03-02,16:30,3996.3125,3715.0553979385895,4078.049454878647,4095.2913172185254,4155.413747815477,4222.961827476416
2025-03-02,16:40,4473.8395,4061.268190599192,4362.595441168343,4431.805955062306,4459.5884591565255,4546.215946484641
2025-03-02,16:50,4770.1555,4150.185296366601,4660.994826467606,4715.834657527554,4849.430590170027,5138.71284732692
2025-03-02,17:00,4938.7175,4184.401021148425,4980.339655557898,5031.117420352753,5035.647170804642,5282.535234489815
2025-03-02,17:10,5431.0768,4164.968301566454,5217.3199268689605,5250.161090108187,5260.293407792317,5303.811085940375
2025-03-02,17:20,5761.6112,4403.041886619545,5459.686883866563,5545.143105433659,5611.8514748898715,5652.8696400628105
2025-03-02,17:30,5958.3325,4588.775197113445,5919.009676155269,5931.728984414893,6018.0830282839415,6057.797852894046
2025-03-02,17:40,6375.283899999999,4448.344211159478,6067.656358631098,6182.050007918484,6236.218913984663,6294.120955383951
2025-03-02,17:50,5728.5144,4245.352370865269,5240.359267430232,5321.916569013485,5367.7549283368535,5406.311670095448
2025-03-02,18:00,4454.53,3812.4381683746938,4017.7159775731056,4030.6382127121356,4089.478480208196,4173.457635786328
2025-03-02,18:10,4315.7002999999995,3790.714652771586,4048.320184275485,4144.197009243956,4213.296206146583,4261.591828757236
2025-03-02,18:20,4480.6464,4056.2943648691553,4285.124461276704,4355.813870747233,4429.848301682225,4435.402661153668
2025-03-02,18:30,4361.48,4044.506680018362,4285.124461276704,4357.407222111368,4426.973561042621,4436.996012517804
2025-03-02,18:40,4265.8551,4056.6648487938774,4284.504021942186,4302.304257710075,4377.611973102858,4446.206999874544
2025-03-02,18:50,4347.3457,4094.0259480343066,4285.124461276704,4318.406157750503,4419.368903386703,4483.568099114973
2025-03-02,19:00,4440.67,4037.3123007902236,4285.124461276704,4289.391894522711,4380.605709888989,4420.646111507514
2025-03-02,19:10,4277.7392,4024.706727109382,4285.117152081613,4307.092679094465,4340.581803122253,4422.171032564161
2025-03-02,19:20,4234.7632,4017.531626840995,4287.407625926221,4287.678116492401,4343.429411726398,4368.830416799045
2025-03-02,19:30,4399.16,4005.4854326948885,4258.486648717257,4301.658821511159,4358.661108368639,4404.869339032476
2025-03-02,19:40,4464.6612,4028.01405052311,4286.548443502975,4342.136128397594,4359.764268392754,4406.861956112611
2025-03-02,19:50,4366.9929,4016.1214886038815,4286.548443502975,4333.412000200848,4351.744681677187,4392.918615089419
2025-03-02,20:00,4239.78,4010.3041016672178,4280.084412986304,4302.630404465541,4345.1012622420885,4385.594371707058
2025-03-02,20:10,4264.3246,4021.1629845696043,4286.548443502975,4313.489287367927,4354.0487468733245,4381.058687761215
2025-03-02,20:20,4290.9284,4024.9124756385827,4280.084412986304,4352.569157542812,4356.7908703062185,4375.758116127649
2025-03-02,20:30,4267.16,3868.7373428373594,4092.162408384745,4155.298591241129,4264.657596380025,4339.173777943749
2025-03-02,20:40,4290.854,4021.492831290203,4287.203016075624,4356.293728107471,4362.0651456576,4378.480442064889
2025-03-02,20:50,4336.4182,4018.63876702533,4288.06219849887,4300.411730348996,4374.712637551794,4388.471715477958
2025-03-02,21:00,4377.21,3874.406435240576,4089.3970218618565,4131.261036517754,4264.368906469633,4439.690529125958
2025-03-02,21:10,4419.6394,3980.7943068174045,4277.973599036065,4293.581547924478,4365.086467431384,4365.784094835477
2025-03-02,21:20,4475.3869,4000.0288477211234,4284.437629552735,4309.647655105715,4385.94942039172,4393.8649766303315
2025-03-02,21:30,4563.07,4035.2109027983524,4277.973599036065,4345.319340011082,4433.1952932160275,4465.241986702206
2025-03-02,21:40,4579.909,4042.4159804096876,4284.437629552735,4418.2083193438575,4444.996937796552,4488.403485872665
2025-03-02,21:50,3961.063,3678.124599070999,3920.1324414455307,4039.6449257953527,4043.981884132588,4074.1391616693977
2025-03-02,22:00,3104.55,2921.807464749853,3237.6794896739666,3241.292273604287,3341.0217131776126,3388.334049141553
2025-03-02,22:10,3062.1472,2917.4868962641262,3109.548585563059,3163.0880029507302,3224.0461486401546,3269.223781833166
2025-03-02,22:20,3216.0676,2979.832555953313,3161.211919289798,3276.15778028563,3352.773485648429,3373.2449418891615
2025-03-02,22:30,3182.63,2979.832555953313,3161.211919289798,3277.0529943637894,3352.773485648429,3373.2449418891615
2025-03-02,22:40,3178.4687,2812.680117437703,3001.8404182129516,3004.900298464539,3147.7920295111808,3160.6091324795443
2025-03-02,22:50,3174.7201,2836.9774072650766,3031.308470118286,3086.5024127329807,3210.7605100465184,3220.5139013694165
2025-03-02,23:00,3224.69,2900.605408876073,3209.008475365037,3257.1899003338194,3288.500526799599,3319.5156634198247
2025-03-02,23:10,3429.7605,2905.239383105704,3209.008475365037,3247.1736893996367,3257.687399477278,3269.4558125335534
2025-03-02,23:20,3497.6379,3048.4867878772498,3281.3061110394046,3322.2536243932973,3394.455747876196,3401.298025552872
2025-03-02,23:30,3430.72,3076.6237068489622,3333.825293208745,3413.018262869872,3455.4441204853642,3492.2505020116114
2025-03-02,23:40,3501.8101,3103.1064715491757,3308.038362290051,3446.0151735236695,3465.856557579754,3491.9373021341926
2025-03-02,23:50,3500.1392,3057.975102874662,3269.119757573676,3370.3699388505875,3392.60381409076,3416.0661651296496
2025-03-02,24:00,3405.41,3111.088787305197,3315.7103450079817,3403.850195124882,3440.505151255623,3474.8210237764056
2025-03-03,00:10,3424.6787,3244.199976459768,3306.2938547817384,3399.7949268117027,3484.5042443799475,3494.4123631927127
2025-03-03,00:20,3422.9514,3174.2066464467325,3306.2938547817384,3354.382859706827,3439.0921772750717,3451.3903577831425
2025-03-03,00:30,3434.35,3351.800233444069,3392.383417664285,3461.5229596343033,3521.9440657442988,3578.53949325986
2025-03-03,00:40,3594.0494,3388.6570808494384,3416.186937860431,3473.2165750048684,3552.1696423422977,3617.833927513314
2025-03-03,00:50,3443.6832,3382.6542240586687,3412.185969134097,3503.0170450029796,3575.01255523365,3629.1886000459153
2025-03-03,01:00,3161.72,3287.7144252366647,3361.520587361623,3428.4520219382184,3499.9966011503584,3526.420015535215
2025-03-03,01:10,3398.6654,3360.281724370036,3423.8376180552987,3452.526925810704,3525.3810439940103,3570.895029435638
2025-03-03,01:20,3573.1271,3433.5023995648567,3480.304443322678,3580.248280908217,3593.373650071425,3622.571536760226
2025-03-03,01:30,3519.17,3474.7859576954834,3519.9445971159453,3619.8884347014846,3642.115539433716,3697.397565652575
2025-03-03,01:40,3641.2648,3422.505482565407,3455.9992529831707,3557.689789587613,3560.4532233293917,3599.8979560356806
2025-03-03,01:50,3711.8883,3379.5435532552665,3451.1514656227255,3561.7081967283107,3564.471630470089,3590.4964375918225
2025-03-03,02:00,3673.0,3469.7228571848336,3518.23490175384,3622.619627990926,3675.6027743864815,3704.3649369050304
2025-03-03,02:10,3696.935,3485.5333773829707,3596.541663877533,3652.1796860789323,3748.281469395137,3749.7832102379352
2025-03-03,02:20,3555.8562,3507.017467944953,3597.752090818985,3647.8435958663717,3744.595853742363,3744.954078112785
2025-03-03,02:30,3382.99,3502.604159028593,3577.0260838747163,3607.4441173859855,3702.896408507678,3706.3632072535943
2025-03-03,02:40,3559.5635,3500.7987311443085,3577.0260838747163,3607.4441173859855,3624.966360111508,3709.7071759070445
2025-03-03,02:50,3625.0768,3521.1612462887774,3594.5214058768015,3655.192943787172,3718.7964932106624,3735.4320460377367
2025-03-03,03:00,3482.45,3491.3089541698087,3670.2838417991293,3685.8546928947985,3818.3539485856513,3820.118711886525
2025-03-03,03:10,3511.3355,3616.587620644823,3703.7415170582403,3737.8273127996927,3872.621177347292,3882.55727931205
2025-03-03,03:20,3680.2715,3520.8737509027965,3673.3261757334635,3691.482416023373,3822.675305718096,3822.739397630542
2025-03-03,03:30,3798.45,3614.025249735921,3622.408547238572,3708.3617751452443,3902.762600428141,3915.591467165546
2025-03-03,03:40,3720.0085,3553.7515682238363,3622.408547238572,3713.053521183198,3904.327619753426,3918.871124308072
2025-03-03,03:50,3668.0872,3601.789272393878,3675.528221841282,3690.974427712026,3869.7762392538234,3875.963628423354
2025-03-03,04:00,3694.74,3677.0130729489665,3804.4108207686527,3847.6937234704974,3934.953799188293,3947.759200857844
2025-03-03,04:10,3643.0842,3736.437682229259,3828.199222435236,3873.981260112116,4001.259836776808,4006.0287392657683
2025-03-03,04:20,3572.1475,3763.671022501142,3892.6230020520557,3921.900553363853,3986.234400257776,3991.401193150344
2025-03-03,04:30,3509.12,3827.2310973282692,3978.6574465655676,4009.853067113863,4054.7417881621886,4070.4505884840028
2025-03-03,04:40,3440.6705,3667.7029150861217,3810.6685211748095,3856.3195551404324,3976.589907155189,3985.2350073493603
2025-03-03,04:50,3532.0489,3694.604384077456,3740.389429164832,3752.6453718869748,3780.7429477743667,3957.7013772241075
2025-03-03,05:00,3670.53,3737.1401376836843,3823.567804392884,3874.2881075998084,4075.426403477234,4080.2045285215036
2025-03-03,05:10,3582.4074,3712.5202267827985,3835.9014221616785,3866.3489149050383,4066.6436660838754,4070.9058258981113
2025-03-03,05:20,3616.9443,3701.2127101098004,3817.3543813229617,3844.411826499601,4009.8563743228938,4025.9310563823205
2025-03-03,05:30,3647.74,3685.1698802926576,3780.176318541688,3832.714873127276,3969.4795730892956,4018.03098506395
2025-03-03,05:40,3320.8543,3642.913015610752,3708.641125356913,3719.2063207252513,3728.941710166206,3928.099508800332
2025-03-03,05:50,3835.342,4127.384212404012,4262.795769547494,4266.220664365894,4312.079603840201,4317.381821571892
2025-03-03,06:00,4906.37,4507.218786642521,4927.674580375684,4979.905827218357,5053.672646152784,5073.936913072745
2025-03-03,06:10,4957.8463,4601.178505001594,5174.212867996369,5249.194517200596,5340.574811071991,5443.432966572589
2025-03-03,06:20,4799.583,4259.892500005026,4813.759166006381,4849.689781887361,4877.790050109787,4918.720267400874
2025-03-03,06:30,4773.3125,4173.217285168551,4668.774343245523,4719.38439438537,4800.455989983116,4841.26225201039
2025-03-03,06:40,4465.6113,4081.514431247848,4568.466584936344,4713.407647303457,4720.772811435123,4726.421086393394
2025-03-03,06:50,4051.2256,3688.980477543353,4355.16690745228,4356.841211045729,4359.187800560358,4387.755934511153
2025-03-03,07:00,3756.8375,3331.783942262102,3976.1743007533123,4047.889381218823,4177.2746644146755,4194.920224570251
2025-03-03,07:10,3632.8065000000006,3096.933888649796,3544.8646188230523,3705.933823788424,4041.9090745761155,4098.492440341102
2025-03-03,07:20,3467.832,2970.257843592916,3198.2659381345366,3566.5084956005717,4110.988782774951,4113.923167296935
2025-03-03,07:30,3084.03,2767.820812788128,2964.907142043622,3077.266260683588,3887.6119874901897,3975.774187910072
2025-03-03,07:40,2619.4254,1751.0829245853188,2155.58617697071,2433.3206446335453,2961.5058113777804,3188.45790270269
2025-03-03,07:50,3017.3273,2839.2610335002396,3081.9657596489687,3119.130120416822,3247.866445230934,3775.0182104447927
